n-gram,count
"('like', 'natural', 'story', 'introduction')",1
"('natural', 'story', 'introduction', 'descriptive')",1
"('story', 'introduction', 'descriptive', 'language')",1
"('introduction', 'descriptive', 'language', 'gentle')",1
"('descriptive', 'language', 'gentle', 'buildup')",1
"('language', 'gentle', 'buildup', 'intrigue')",1
"('gentle', 'buildup', 'intrigue', 'feels')",1
"('buildup', 'intrigue', 'feels', 'like')",1
"('intrigue', 'feels', 'like', 'casually')",1
"('feels', 'like', 'casually', 'telling')",1
"('like', 'casually', 'telling', 'story')",1
"('casually', 'telling', 'story', 'summarising')",1
"('telling', 'story', 'summarising', 'film')",1
"('story', 'summarising', 'film', 'plot')",1
"('summarising', 'film', 'plot', 'contrast')",1
"('film', 'plot', 'contrast', 'reads')",1
"('plot', 'contrast', 'reads', 'like')",1
"('contrast', 'reads', 'like', 'rough')",1
"('reads', 'like', 'rough', 'draft')",1
"('like', 'rough', 'draft', 'bullet')",1
"('rough', 'draft', 'bullet', 'point')",1
"('draft', 'bullet', 'point', 'summary')",1
"('bullet', 'point', 'summary', 'choppy')",1
"('point', 'summary', 'choppy', 'inconsistent')",1
"('summary', 'choppy', 'inconsistent', 'formatting')",1
"('choppy', 'inconsistent', 'formatting', 'e.g.')",1
"('inconsistent', 'formatting', 'e.g.', 'morie')",1
"('formatting', 'e.g.', 'morie', 'title')",1
"('e.g.', 'morie', 'title', 'lacks')",1
"('morie', 'title', 'lacks', 'emotional')",1
"('title', 'lacks', 'emotional', 'tone')",1
"('lacks', 'emotional', 'tone', 'smooth')",1
"('emotional', 'tone', 'smooth', 'transitions')",1
"('tone', 'smooth', 'transitions', 'sounds')",1
"('smooth', 'transitions', 'sounds', 'human')",1
"('transitions', 'sounds', 'human', 'like')",1
"('sounds', 'human', 'like', 'conversational')",1
"('human', 'like', 'conversational', 'tone')",1
"('like', 'conversational', 'tone', 'feels')",1
"('conversational', 'tone', 'feels', 'like')",1
"('tone', 'feels', 'like', 'actively')",1
"('feels', 'like', 'actively', 'thinking')",1
"('like', 'actively', 'thinking', 'rousseau')",1
"('actively', 'thinking', 'rousseau', 'ideas')",1
"('thinking', 'rousseau', 'ideas', 'phrases')",1
"('rousseau', 'ideas', 'phrases', 'like')",1
"('ideas', 'phrases', 'like', 'huge')",1
"('phrases', 'like', 'huge', 'significance')",1
"('like', 'huge', 'significance', 'importantly')",1
"('huge', 'significance', 'importantly', 'mirror')",1
"('significance', 'importantly', 'mirror', 'natural')",1
"('importantly', 'mirror', 'natural', 'speech')",1
"('mirror', 'natural', 'speech', 'patterns')",1
"('natural', 'speech', 'patterns', 'essay')",1
"('speech', 'patterns', 'essay', 'introduction')",1
"('patterns', 'essay', 'introduction', 'sounds')",1
"('essay', 'introduction', 'sounds', 'like')",1
"('introduction', 'sounds', 'like', 'written')",1
"('like', 'written', 'human', 'second')",1
"('written', 'human', 'second', 'sentence')",1
"('human', 'second', 'sentence', 'presenting')",1
"('second', 'sentence', 'presenting', 'reasonable')",1
"('sentence', 'presenting', 'reasonable', 'conclusion')",1
"('presenting', 'reasonable', 'conclusion', 'reads')",1
"('reasonable', 'conclusion', 'reads', 'definitely')",1
"('conclusion', 'reads', 'definitely', 'like')",1
"('reads', 'definitely', 'like', 'genuine')",1
"('definitely', 'like', 'genuine', 'student')",1
"('like', 'genuine', 'student', 'essay')",1
"('genuine', 'student', 'essay', 'think')",1
"('student', 'essay', 'think', 'ai')",1
"('essay', 'think', 'ai', 'structure')",1
"('think', 'ai', 'structure', 'introduction')",1
"('ai', 'structure', 'introduction', 'better')",1
"('structure', 'introduction', 'better', 'include')",1
"('introduction', 'better', 'include', 'outcome')",1
"('better', 'include', 'outcome', 'ultimately')",1
"('include', 'outcome', 'ultimately', 'argue')",1
"('outcome', 'ultimately', 'argue', 'introduction')",1
"('ultimately', 'argue', 'introduction', 'seasonal')",1
"('argue', 'introduction', 'seasonal', 'conclusion')",1
"('introduction', 'seasonal', 'conclusion', 'think')",1
"('seasonal', 'conclusion', 'think', 'splitting')",1
"('conclusion', 'think', 'splitting', 'easy')",1
"('think', 'splitting', 'easy', 'steps')",1
"('splitting', 'easy', 'steps', 'user')",1
"('easy', 'steps', 'user', 'follow')",1
"('steps', 'user', 'follow', 'let')",1
"('user', 'follow', 'let', 'dive')",1
"('follow', 'let', 'dive', 'definitely')",1
"('let', 'dive', 'definitely', 'ai')",1
"('dive', 'definitely', 'ai', 'use')",1
"('definitely', 'ai', 'use', 'llms')",1
"('ai', 'use', 'llms', 'tend')",1
"('use', 'llms', 'tend', 'deliver')",1
"('llms', 'tend', 'deliver', 'simple')",1
"('tend', 'deliver', 'simple', 'answers')",1
"('deliver', 'simple', 'answers', 'likely')",1
"('simple', 'answers', 'likely', 'sure')",1
"('answers', 'likely', 'sure', 'ux')",1
"('likely', 'sure', 'ux', 'smooth')",1
"('sure', 'ux', 'smooth', 'users')",1
"('ux', 'smooth', 'users', 'come')",1
"('smooth', 'users', 'come', 'overly')",1
"('users', 'come', 'overly', 'enthusiastic')",1
"('come', 'overly', 'enthusiastic', 'let')",1
"('overly', 'enthusiastic', 'let', 'dive')",1
"('enthusiastic', 'let', 'dive', 'sound')",1
"('let', 'dive', 'sound', 'human')",1
"('dive', 'sound', 'human', 'think')",1
"('sound', 'human', 'think', 'sounds')",1
"('human', 'think', 'sounds', 'human')",1
"('think', 'sounds', 'human', 'complexity')",1
"('sounds', 'human', 'complexity', 'sentences')",1
"('human', 'complexity', 'sentences', 'critical')",1
"('complexity', 'sentences', 'critical', 'approach')",1
"('sentences', 'critical', 'approach', 'hypothesis')",1
"('critical', 'approach', 'hypothesis', 'statement')",1
"('approach', 'hypothesis', 'statement', 'think')",1
"('hypothesis', 'statement', 'think', 'ai')",1
"('statement', 'think', 'ai', 'simplify')",1
"('think', 'ai', 'simplify', 'probably')",1
"('ai', 'simplify', 'probably', 'break')",1
"('simplify', 'probably', 'break', 'arguments')",1
"('probably', 'break', 'arguments', 'different')",1
"('break', 'arguments', 'different', 'paragraphs')",1
"('arguments', 'different', 'paragraphs', 'probably')",1
"('different', 'paragraphs', 'probably', 'bullet')",1
"('paragraphs', 'probably', 'bullet', 'points')",1
"('probably', 'bullet', 'points', 'actually')",1
"('bullet', 'points', 'actually', 'chose')",1
"('points', 'actually', 'chose', 'likely')",1
"('actually', 'chose', 'likely', 'ai')",1
"('chose', 'likely', 'ai', 'generated')",1
"('likely', 'ai', 'generated', 'simply')",1
"('ai', 'generated', 'simply', 'number')",1
"('generated', 'simply', 'number', 'sounds')",1
"('simply', 'number', 'sounds', 'amateurish')",1
"('number', 'sounds', 'amateurish', 'human')",1
"('sounds', 'amateurish', 'human', 'necessarily')",1
"('amateurish', 'human', 'necessarily', 'generated')",1
"('human', 'necessarily', 'generated', 'ai')",1
"('necessarily', 'generated', 'ai', 'opinion')",1
"('generated', 'ai', 'opinion', 'second')",1
"('ai', 'opinion', 'second', 'sound')",1
"('opinion', 'second', 'sound', 'definitely')",1
"('second', 'sound', 'definitely', 'like')",1
"('sound', 'definitely', 'like', 'student')",1
"('definitely', 'like', 'student', 'writing')",1
"('like', 'student', 'writing', 'essay')",1
"('student', 'writing', 'essay', 'chose')",1
"('writing', 'essay', 'chose', 'sound')",1
"('essay', 'chose', 'sound', 'ai')",1
"('chose', 'sound', 'ai', 'generated')",1
"('ai', 'generated', 'written', 'person')",1
"('generated', 'written', 'person', 'definitely')",1
"('written', 'person', 'definitely', 'llm')",1
"('person', 'definitely', 'llm', 'model')",1
"('definitely', 'llm', 'model', 'instructed')",1
"('llm', 'model', 'instructed', 'write')",1
"('model', 'instructed', 'write', 'child')",1
"('instructed', 'write', 'child', 'like')",1
"('write', 'child', 'like', 'fashion')",1
"('child', 'like', 'fashion', 'second')",1
"('like', 'fashion', 'second', 'structured')",1
"('fashion', 'second', 'structured', 'written')",1
"('second', 'structured', 'written', 'fluent')",1
"('structured', 'written', 'fluent', 'style')",1
"('written', 'fluent', 'style', 'sounds')",1
"('fluent', 'style', 'sounds', 'ai')",1
"('style', 'sounds', 'ai', 'generated')",1
"('sounds', 'ai', 'generated', 'imo')",1
"('ai', 'generated', 'imo', 'compared')",1
"('generated', 'imo', 'compared', '1st')",1
"('imo', 'compared', '1st', 'paragraph')",1
"('compared', '1st', 'paragraph', 'contains')",1
"('1st', 'paragraph', 'contains', 'errors')",1
"('paragraph', 'contains', 'errors', 'written')",1
"('contains', 'errors', 'written', 'casually')",1
"('errors', 'written', 'casually', 'i.e.')",1
"('written', 'casually', 'i.e.', 'sentence')",1
"('casually', 'i.e.', 'sentence', 'gut')",1
"('i.e.', 'sentence', 'gut', 'instinct')",1
"('sentence', 'gut', 'instinct', 'pushing')",1
"('gut', 'instinct', 'pushing', 'saying')",1
"('instinct', 'pushing', 'saying', 'human')",1
"('pushing', 'saying', 'human', 'written')",1
"('saying', 'human', 'written', 'surprised')",1
"('human', 'written', 'surprised', 'ai')",1
"('written', 'surprised', 'ai', 'generated')",1
"('surprised', 'ai', 'generated', 'dullness')",1
"('ai', 'generated', 'dullness', 'words')",1
"('generated', 'dullness', 'words', 'chosen')",1
"('dullness', 'words', 'chosen', 'dry')",1
"('words', 'chosen', 'dry', 'detached')",1
"('chosen', 'dry', 'detached', 'sound')",1
"('dry', 'detached', 'sound', 'human')",1
"('detached', 'sound', 'human', 'sounds')",1
"('sound', 'human', 'sounds', 'like')",1
"('human', 'sounds', 'like', 'written')",1
"('like', 'written', 'human', 'reads')",1
"('written', 'human', 'reads', 'taken')",1
"('human', 'reads', 'taken', 'autobiographical')",1
"('reads', 'taken', 'autobiographical', 'piece')",1
"('taken', 'autobiographical', 'piece', 'sounds')",1
"('autobiographical', 'piece', 'sounds', 'human')",1
"('piece', 'sounds', 'human', 'starts')",1
"('sounds', 'human', 'starts', 'like')",1
"('human', 'starts', 'like', 'letter')",1
"('starts', 'like', 'letter', 'sent')",1
"('like', 'letter', 'sent', 'far')",1
"('letter', 'sent', 'far', 'analytical')",1
"('sent', 'far', 'analytical', 'written')",1
"('far', 'analytical', 'written', 'human')",1
"('analytical', 'written', 'human', 'certain')",1
"('written', 'human', 'certain', 'circumstances')",1
"('human', 'certain', 'circumstances', 'nt')",1
"('certain', 'circumstances', 'nt', 'know')",1
"('circumstances', 'nt', 'know', 'difficult')",1
"('nt', 'know', 'difficult', 'descern')",1
"('know', 'difficult', 'descern', 'ai')",1
"('difficult', 'descern', 'ai', 'chance')",1
"('descern', 'ai', 'chance', 'ask')",1
"('ai', 'chance', 'ask', 'dream')",1
"('chance', 'ask', 'dream', 'means')",1
"('ask', 'dream', 'means', 'ask')",1
"('dream', 'means', 'ask', 'achieve')",1
"('means', 'ask', 'achieve', 'goals')",1
"('ask', 'achieve', 'goals', 'career')",1
"('achieve', 'goals', 'career', 'believe')",1
"('goals', 'career', 'believe', 'focus')",1
"('career', 'believe', 'focus', 'merely')",1
"('believe', 'focus', 'merely', 'professional')",1
"('focus', 'merely', 'professional', 'money')",1
"('merely', 'professional', 'money', 'instead')",1
"('professional', 'money', 'instead', 'think')",1
"('money', 'instead', 'think', 'social')",1
"('instead', 'think', 'social', 'function')",1
"('think', 'social', 'function', 'need')",1
"('social', 'function', 'need', 'exercise')",1
"('function', 'need', 'exercise', 'phrase')",1
"('need', 'exercise', 'phrase', 'posed')",1
"('exercise', 'phrase', 'posed', 'question')",1
"('phrase', 'posed', 'question', 'appears')",1
"('posed', 'question', 'appears', 'challenge')",1
"('question', 'appears', 'challenge', 'rationality')",1
"('appears', 'challenge', 'rationality', 'human')",1
"('challenge', 'rationality', 'human', 'behavior')",1
"('rationality', 'human', 'behavior', 'sounds')",1
"('human', 'behavior', 'sounds', 'unnecessarily')",1
"('behavior', 'sounds', 'unnecessarily', 'complex')",1
"('sounds', 'unnecessarily', 'complex', 'word')",1
"('unnecessarily', 'complex', 'word', 'delve')",1
"('complex', 'word', 'delve', 'ai')",1
"('word', 'delve', 'ai', 'frequently')",1
"('delve', 'ai', 'frequently', 'humans')",1
"('ai', 'frequently', 'humans', 'essay')",1
"('frequently', 'humans', 'essay', 'delve')",1
"('humans', 'essay', 'delve', 'hobbes')",1
"('essay', 'delve', 'hobbes', 'response')",1
"('delve', 'hobbes', 'response', 'question')",1
"('hobbes', 'response', 'question', 'theory')",1
"('response', 'question', 'theory', 'state')",1
"('question', 'theory', 'state', 'nature')",1
"('theory', 'state', 'nature', 'basis')",1
"('state', 'nature', 'basis', 'understanding')",1
"('nature', 'basis', 'understanding', 'motivations')",1
"('basis', 'understanding', 'motivations', 'seemingly')",1
"('understanding', 'motivations', 'seemingly', 'irrational')",1
"('motivations', 'seemingly', 'irrational', 'actions')",1
"('seemingly', 'irrational', 'actions', 'long')",1
"('irrational', 'actions', 'long', 'sentence')",1
"('actions', 'long', 'sentence', 'human')",1
"('long', 'sentence', 'human', 'easier')",1
"('sentence', 'human', 'easier', 'read')",1
"('human', 'easier', 'read', 'easy')",1
"('easier', 'read', 'easy', 'read')",1
"('read', 'easy', 'read', 'sound')",1
"('easy', 'read', 'sound', 'excessively')",1
"('read', 'sound', 'excessively', 'pretentious')",1
"('sound', 'excessively', 'pretentious', 'human')",1
"('excessively', 'pretentious', 'human', 'phrases')",1
"('pretentious', 'human', 'phrases', 'vital')",1
"('human', 'phrases', 'vital', 'role')",1
"('phrases', 'vital', 'role', 'foster')",1
"('vital', 'role', 'foster', 'collaboration')",1
"('role', 'foster', 'collaboration', 'prime')",1
"('foster', 'collaboration', 'prime', 'example')",1
"('collaboration', 'prime', 'example', 'delve')",1
"('prime', 'example', 'delve', 'sound')",1
"('example', 'delve', 'sound', 'ai')",1
"('sound', 'ai', 'generated', 'american')",1
"('ai', 'generated', 'american', 'spelling')",1
"('generated', 'american', 'spelling', 'e.g.')",1
"('american', 'spelling', 'e.g.', 'organizations')",1
"('spelling', 'e.g.', 'organizations', 'phrases')",1
"('e.g.', 'organizations', 'phrases', 'like')",1
"('organizations', 'phrases', 'like', 'distinct')",1
"('phrases', 'like', 'distinct', 'divide')",1
"('like', 'distinct', 'divide', 'delve')",1
"('distinct', 'divide', 'delve', 'sound')",1
"('divide', 'delve', 'sound', 'ai')",1
"('ai', 'generated', 'written', 'consists')",1
"('generated', 'written', 'consists', 'sentence')",1
"('written', 'consists', 'sentence', 'makes')",1
"('consists', 'sentence', 'makes', 'hard')",1
"('sentence', 'makes', 'hard', 'read')",1
"('makes', 'hard', 'read', 'human')",1
"('hard', 'read', 'human', 'like')",1
"('read', 'human', 'like', 'bad')",1
"('human', 'like', 'bad', 'sound')",1
"('like', 'bad', 'sound', 'like')",1
"('bad', 'sound', 'like', 'human')",1
"('sound', 'like', 'human', 'heard')",1
"('like', 'human', 'heard', 'phrases')",1
"('human', 'heard', 'phrases', 'employed')",1
"('heard', 'phrases', 'employed', 'look')",1
"('phrases', 'employed', 'look', 'feel')",1
"('employed', 'look', 'feel', 'online')",1
"('look', 'feel', 'online', 'store')",1
"('feel', 'online', 'store', 'key')",1
"('online', 'store', 'key', 'times')",1
"('store', 'key', 'times', 'human')",1
"('key', 'times', 'human', 'conversations')",1
"('times', 'human', 'conversations', 'sounds')",1
"('human', 'conversations', 'sounds', 'informal')",1
"('conversations', 'sounds', 'informal', 'sounds')",1
"('sounds', 'informal', 'sounds', 'pretentious')",1
"('informal', 'sounds', 'pretentious', 'long')",1
"('sounds', 'pretentious', 'long', 'winded')",1
"('pretentious', 'long', 'winded', 'cuts')",1
"('long', 'winded', 'cuts', 'straight')",1
"('winded', 'cuts', 'straight', 'chase')",1
"('cuts', 'straight', 'chase', 'cites')",1
"('straight', 'chase', 'cites', 'sources')",1
"('chase', 'cites', 'sources', 'easier')",1
"('cites', 'sources', 'easier', 'understandable')",1
"('sources', 'easier', 'understandable', 'words')",1
"('easier', 'understandable', 'words', 'delve')",1
"('understandable', 'words', 'delve', 'sentence')",1
"('words', 'delve', 'sentence', 'structured')",1
"('delve', 'sentence', 'structured', 'human')",1
"('sentence', 'structured', 'human', 'write')",1
"('structured', 'human', 'write', 'ai')",1
"('human', 'write', 'ai', 'usually')",1
"('write', 'ai', 'usually', 'generates')",1
"('ai', 'usually', 'generates', 'stories')",1
"('usually', 'generates', 'stories', 'extent')",1
"('generates', 'stories', 'extent', 'seen')",1
"('stories', 'extent', 'seen', 'transport')",1
"('extent', 'seen', 'transport', 'time')",1
"('seen', 'transport', 'time', 'days')",1
"('transport', 'time', 'days', 'gladiators')",1
"('time', 'days', 'gladiators', 'emperors')",1
"('days', 'gladiators', 'emperors', 'spectacular')",1
"('gladiators', 'emperors', 'spectacular', 'architecture')",1
"('emperors', 'spectacular', 'architecture', 'word')",1
"('spectacular', 'architecture', 'word', 'delve')",1
"('architecture', 'word', 'delve', 'commonly')",1
"('word', 'delve', 'commonly', 'ai')",1
"('delve', 'commonly', 'ai', 'word')",1
"('commonly', 'ai', 'word', 'delve')",1
"('ai', 'word', 'delve', 'structured')",1
"('word', 'delve', 'structured', 'implying')",1
"('delve', 'structured', 'implying', 'written')",1
"('structured', 'implying', 'written', 'human')",1
"('implying', 'written', 'human', 'delve')",1
"('written', 'human', 'delve', 'human')",1
"('human', 'delve', 'human', 'written')",1
"('delve', 'human', 'written', 'flows')",1
"('human', 'written', 'flows', 'smoothly')",1
"('written', 'flows', 'smoothly', 'flows')",1
"('flows', 'smoothly', 'flows', 'better')",1
"('smoothly', 'flows', 'better', 'human')",1
"('flows', 'better', 'human', 'referred')",1
"('better', 'human', 'referred', 'acts')",1
"('human', 'referred', 'acts', 'differently')",1
"('referred', 'acts', 'differently', 'sentence')",1
"('acts', 'differently', 'sentence', 'long')",1
"('differently', 'sentence', 'long', 'human')",1
"('sentence', 'long', 'human', 'longer')",1
"('long', 'human', 'longer', 'sentences')",1
"('human', 'longer', 'sentences', 'harder')",1
"('longer', 'sentences', 'harder', 'understand')",1
"('sentences', 'harder', 'understand', 'sure')",1
"('harder', 'understand', 'sure', 'think')",1
"('understand', 'sure', 'think', 'llms')",1
"('sure', 'think', 'llms', 'produce')",1
"('think', 'llms', 'produce', 'fluent')",1
"('llms', 'produce', 'fluent', 'humans')",1
"('produce', 'fluent', 'humans', 'average')",1
"('fluent', 'humans', 'average', 'think')",1
"('humans', 'average', 'think', 'word')",1
"('average', 'think', 'word', 'body')",1
"('think', 'word', 'body', 'mistakenly')",1
"('word', 'body', 'mistakenly', 'placed')",1
"('body', 'mistakenly', 'placed', 'beginning')",1
"('mistakenly', 'placed', 'beginning', 'sentence')",1
"('placed', 'beginning', 'sentence', 'expect')",1
"('beginning', 'sentence', 'expect', 'human')",1
"('sentence', 'expect', 'human', 'heard')",1
"('expect', 'human', 'heard', 'word')",1
"('human', 'heard', 'word', 'delve')",1
"('heard', 'word', 'delve', 'common')",1
"('word', 'delve', 'common', 'chatgpt')",1
"('delve', 'common', 'chatgpt', 'outputs')",1
"('common', 'chatgpt', 'outputs', 'thing')",1
"('chatgpt', 'outputs', 'thing', 'interesting')",1
"('outputs', 'thing', 'interesting', 'thing')",1
"('thing', 'interesting', 'thing', 'notice')",1
"('interesting', 'thing', 'notice', 'use')",1
"('thing', 'notice', 'use', 'overuse')",1
"('notice', 'use', 'overuse', 'lists')",1
"('use', 'overuse', 'lists', 'exists')",1
"('overuse', 'lists', 'exists', 'lists')",1
"('lists', 'exists', 'lists', 'know')",1
"('exists', 'lists', 'know', 'common')",1
"('lists', 'know', 'common', 'ai')",1
"('know', 'common', 'ai', 'output')",1
"('common', 'ai', 'output', 'human')",1
"('ai', 'output', 'human', 'writing')",1
"('output', 'human', 'writing', 'poorly')",1
"('human', 'writing', 'poorly', 'going')",1
"('writing', 'poorly', 'going', 'guess')",1
"('poorly', 'going', 'guess', 'ai')",1
"('going', 'guess', 'ai', 'reason')",1
"('guess', 'ai', 'reason', 'like')",1
"('ai', 'reason', 'like', 'word')",1
"('reason', 'like', 'word', 'delve')",1
"('like', 'word', 'delve', 'makes')",1
"('word', 'delve', 'makes', 'think')",1
"('delve', 'makes', 'think', 'ai')",1
"('makes', 'think', 'ai', 'generated')",1
"('think', 'ai', 'generated', 'likewise')",1
"('ai', 'generated', 'likewise', 'use')",1
"('generated', 'likewise', 'use', 'numerous')",1
"('likewise', 'use', 'numerous', 'lists')",1
"('use', 'numerous', 'lists', 'like')",1
"('numerous', 'lists', 'like', 'second')",1
"('lists', 'like', 'second', 'effect')",1
"('like', 'second', 'effect', 'sounds')",1
"('second', 'effect', 'sounds', 'ai')",1
"('effect', 'sounds', 'ai', 'generated')",1
"('sounds', 'ai', 'generated', 'uses')",1
"('uses', 'word', 'delve', 'list')",1
"('word', 'delve', 'list', 'ai')",1
"('delve', 'list', 'ai', 'generated')",1
"('list', 'ai', 'generated', 'uses')",1
"('uses', 'word', 'delve', 'uses')",1
"('word', 'delve', 'uses', 'let')",1
"('delve', 'uses', 'let', 'reminds')",1
"('uses', 'let', 'reminds', 'chatbot')",1
"('let', 'reminds', 'chatbot', 'like')",1
"('reminds', 'chatbot', 'like', 'language')",1
"('chatbot', 'like', 'language', 'interacting')",1
"('like', 'language', 'interacting', 'specifically')",1
"('language', 'interacting', 'specifically', 'time')",1
"('interacting', 'specifically', 'time', 'writing')",1
"('specifically', 'time', 'writing', 'chatgpt')",1
"('time', 'writing', 'chatgpt', 'uses')",1
"('writing', 'chatgpt', 'uses', 'heavily')",1
"('chatgpt', 'uses', 'heavily', 'relies')",1
"('uses', 'heavily', 'relies', 'use')",1
"('heavily', 'relies', 'use', 'list')",1
"('relies', 'use', 'list', 'distinctly')",1
"('use', 'list', 'distinctly', 'human')",1
"('list', 'distinctly', 'human', 'like')",1
"('distinctly', 'human', 'like', 'uses')",1
"('human', 'like', 'uses', 'think')",1
"('like', 'uses', 'think', 'express')",1
"('uses', 'think', 'express', 'personal')",1
"('think', 'express', 'personal', 'view')",1
"('express', 'personal', 'view', 'quotes')",1
"('personal', 'view', 'quotes', 'look')",1
"('view', 'quotes', 'look', 'feel')",1
"('quotes', 'look', 'feel', 'express')",1
"('look', 'feel', 'express', 'nuanced')",1
"('feel', 'express', 'nuanced', 'view')",1
"('express', 'nuanced', 'view', 'human')",1
"('nuanced', 'view', 'human', 'grammar')",1
"('view', 'human', 'grammar', 'mistakes')",1
"('human', 'grammar', 'mistakes', 'human')",1
"('grammar', 'mistakes', 'human', 'uses')",1
"('mistakes', 'human', 'uses', 'example')",1
"('human', 'uses', 'example', 'early')",1
"('uses', 'example', 'early', 'explanation')",1
"('example', 'early', 'explanation', 'human')",1
"('early', 'explanation', 'human', 'find')",1
"('explanation', 'human', 'find', 'easier')",1
"('human', 'find', 'easier', 'explain')",1
"('find', 'easier', 'explain', 'difficult')",1
"('easier', 'explain', 'difficult', 'things')",1
"('explain', 'difficult', 'things', 'examples')",1
"('difficult', 'things', 'examples', 'think')",1
"('things', 'examples', 'think', 'ai')",1
"('examples', 'think', 'ai', 'usually')",1
"('think', 'ai', 'usually', 'explains')",1
"('ai', 'usually', 'explains', 'theory')",1
"('usually', 'explains', 'theory', 'examples')",1
"('explains', 'theory', 'examples', 'think')",1
"('theory', 'examples', 'think', 'subjective')",1
"('examples', 'think', 'subjective', 'human')",1
"('think', 'subjective', 'human', 'like')",1
"('subjective', 'human', 'like', 'beginning')",1
"('human', 'like', 'beginning', 'says')",1
"('like', 'beginning', 'says', 'floating')",1
"('beginning', 'says', 'floating', 'charge')",1
"('says', 'floating', 'charge', 'useful')",1
"('floating', 'charge', 'useful', 'security')",1
"('charge', 'useful', 'security', 'little')",1
"('useful', 'security', 'little', 'clunky')",1
"('security', 'little', 'clunky', 'debt')",1
"('little', 'clunky', 'debt', 'finance')",1
"('clunky', 'debt', 'finance', 'words')",1
"('debt', 'finance', 'words', 'like')",1
"('finance', 'words', 'like', 'delve')",1
"('words', 'like', 'delve', 'overall')",1
"('like', 'delve', 'overall', 'structure')",1
"('delve', 'overall', 'structure', 'paragraph')",1
"('overall', 'structure', 'paragraph', 'similar')",1
"('structure', 'paragraph', 'similar', 'chatgpt')",1
"('paragraph', 'similar', 'chatgpt', 'spits')",1
"('similar', 'chatgpt', 'spits', 'language')",1
"('chatgpt', 'spits', 'language', 'day')",1
"('spits', 'language', 'day', 'day')",1
"('language', 'day', 'day', 'unnecessarily')",1
"('day', 'day', 'unnecessarily', 'flashy')",1
"('day', 'unnecessarily', 'flashy', 'varying')",1
"('unnecessarily', 'flashy', 'varying', 'structure')",1
"('flashy', 'varying', 'structure', 'use')",1
"('varying', 'structure', 'use', 'word')",1
"('structure', 'use', 'word', 'delve')",1
"('use', 'word', 'delve', 'makes')",1
"('word', 'delve', 'makes', 'sound')",1
"('delve', 'makes', 'sound', 'ai')",1
"('makes', 'sound', 'ai', 'ai')",1
"('sound', 'ai', 'ai', 'defaults')",1
"('ai', 'ai', 'defaults', 'american')",1
"('ai', 'defaults', 'american', 'english')",1
"('defaults', 'american', 'english', 'words')",1
"('american', 'english', 'words', 'like')",1
"('english', 'words', 'like', 'organization')",1
"('words', 'like', 'organization', 'indicator')",1
"('like', 'organization', 'indicator', 'ai')",1
"('organization', 'indicator', 'ai', 'person')",1
"('indicator', 'ai', 'person', 'writing')",1
"('ai', 'person', 'writing', 'british')",1
"('person', 'writing', 'british', 'english')",1
"('writing', 'british', 'english', 'lot')",1
"('british', 'english', 'lot', 'condensed')",1
"('english', 'lot', 'condensed', 'fancy')",1
"('lot', 'condensed', 'fancy', 'words')",1
"('condensed', 'fancy', 'words', 'sounds')",1
"('fancy', 'words', 'sounds', 'like')",1
"('words', 'sounds', 'like', 'typical')",1
"('sounds', 'like', 'typical', 'ai')",1
"('like', 'typical', 'ai', 'summary')",1
"('typical', 'ai', 'summary', 'sounds')",1
"('ai', 'summary', 'sounds', 'human')",1
"('summary', 'sounds', 'human', 'uses')",1
"('sounds', 'human', 'uses', 'sophisticated')",1
"('human', 'uses', 'sophisticated', 'concise')",1
"('uses', 'sophisticated', 'concise', 'summative')",1
"('sophisticated', 'concise', 'summative', 'language')",1
"('concise', 'summative', 'language', 'word')",1
"('summative', 'language', 'word', 'delve')",1
"('language', 'word', 'delve', 'bit')",1
"('word', 'delve', 'bit', 'ai')",1
"('delve', 'bit', 'ai', 'giveaway')",1
"('bit', 'ai', 'giveaway', 'essay')",1
"('ai', 'giveaway', 'essay', 'aims')",1
"('giveaway', 'essay', 'aims', 'crops')",1
"('essay', 'aims', 'crops', 'ai')",1
"('aims', 'crops', 'ai', 'generated')",1
"('crops', 'ai', 'generated', 'work')",1
"('ai', 'generated', 'work', 'sounds')",1
"('generated', 'work', 'sounds', 'human')",1
"('work', 'sounds', 'human', 'word')",1
"('sounds', 'human', 'word', 'delve')",1
"('human', 'word', 'delve', 'typical')",1
"('word', 'delve', 'typical', 'ai')",1
"('delve', 'typical', 'ai', 'word')",1
"('typical', 'ai', 'word', 'use')",1
"('ai', 'word', 'use', 'common')",1
"('word', 'use', 'common', 'punctuation')",1
"('use', 'common', 'punctuation', 'piece')",1
"('common', 'punctuation', 'piece', 'ai')",1
